#{"env_id": "HalideInterpolate-v3", "t_start": 1536279037.3723125}
r,l,t,best_exec,best_schedule
70.772833,14,50685.932432,0.062385098,n/a
51.105945,17,50733.893647,0.110705279,n/a
71.152617,13,50787.646038,0.064297981,n/a
43.717963,27,50865.582003,0.108817678,n/a
38.557662,5,50891.463724,0.183333439,n/a
52.808227,37,51018.844653,0.062275936,n/a
76.676118,7,51041.066777,0.06268339,n/a
68.749392,25,51132.630947,0.034699385,"normalize.gpu_tile(x, y, c, xi, yi, ci, 8, 32, 3); downsampled[1].gpu_tile(x, y, c, xi, yi, ci, 8, 8, 4); interpolated[1].gpu_tile(x, y, c, xi, yi, ci, 16, 8, 4); interpolated[1].unroll(yi, 2); downsampled[2].gpu_tile(x, y, c, xi, yi, ci, 16, 16, 4); "
73.779762,11,51182.420523,0.062363726,n/a
76.030944,17,51230.657276,0.036915239,n/a
38.602776,13,51286.785641,0.164688959,n/a
37.825331,35,51400.981732,0.111570753,n/a
60.17895,36,51534.087347,0.036458756,n/a
27.575602,27,51620.299196,0.164772769,n/a
77.670215,18,51682.69498,0.03802781,n/a
63.498082,6,51715.536534,0.109495838,n/a
64.721452,19,51782.306263,0.062543568,n/a
67.460789,16,51831.463246,0.06334751,n/a
55.121388,15,51887.572329,0.110657647,n/a
60.632526,24,51940.544976,0.062817835,n/a
70.888736,25,52040.982457,0.037353842,n/a
73.668509,11,52078.815735,0.062706857,n/a
70.654945,13,52116.426069,0.062748691,n/a
35.022625,11,52170.874791,0.181899388,n/a
69.157883,15,52198.815099,0.061197517,n/a
66.727076,14,52234.642967,0.071778891,n/a
57.562042,12,52288.67465,0.112382797,n/a
41.114074,32,52393.272825,0.110680206,n/a
62.193308,7,52420.578966,0.110435831,n/a
66.72728,14,52464.098003,0.071778262,n/a
69.73205,15,52519.461854,0.062510883,n/a
75.703427,8,52546.486722,0.062599161,n/a
55.496667,29,52628.205589,0.072489525,n/a
-7.0,10,52673.190676,0.308422321,n/a
72.844843,13,52710.554824,0.062163003,n/a
-21.726776,45,52791.928583,0.252063618,n/a
50.081624,17,52819.41093,0.110780289,n/a
50.680035,34,52915.521083,0.062671307,n/a
71.699351,13,52956.723025,0.062611733,n/a
68.714998,16,53010.176646,0.062563473,n/a
79.262655,17,53082.385321,0.039284814,n/a
71.604537,13,53134.866063,0.062904159,n/a
12.224663,37,53235.771956,0.059680494,n/a
73.626888,12,53272.00714,0.062835225,n/a
82.113711,12,53310.507215,0.036659969,n/a
40.179472,31,53381.032277,0.110478504,n/a
75.705963,8,53402.613038,0.06259134,n/a
39.119327,34,53513.111313,0.110664003,n/a
65.815745,19,53561.02797,0.062252748,n/a
78.490121,14,53603.353086,0.038583259,n/a
63.853222,22,53668.94126,0.062137161,n/a
66.890253,27,53726.379657,0.037349163,n/a
7.237036,13,53765.135492,0.258343677,n/a
75.584316,9,53791.667018,0.062966527,n/a
62.464752,22,53868.954256,0.063335288,n/a
58.767534,25,53912.554251,0.062401441,n/a
72.958379,20,53973.54194,0.040223271,n/a
74.419832,19,54023.061313,0.038800045,n/a
46.543336,48,54143.035248,0.038419131,n/a
22.636257,33,54265.157081,0.161501473,n/a
57.101891,12,54303.651757,0.110717781,n/a
72.804015,16,54376.526424,0.062288927,n/a
75.069252,10,54425.13809,0.061470876,n/a
66.14992,30,54513.236702,0.036548293,n/a
64.714915,31,54623.693628,0.037889944,n/a
51.567933,22,54702.166974,0.100027734,n/a
77.072678,19,54765.936732,0.036786522,n/a
44.002524,10,54808.44533,0.157287599,n/a
75.652635,9,54839.201844,0.062755815,n/a
