#{"t_start": 1534519364.491781, "env_id": "HalideHarris-v4"}
r,l,t,best_exec,best_schedule
96.253966,5,5737.421706,0.004942947,n/a
98.253765,3,5745.254145,0.004944274,n/a
97.252859,5,5753.143632,0.004950281,n/a
94.252827,7,5757.088463,0.00495049,n/a
-2.0,3,5760.963846,0.004943017,n/a
99.253734,2,5768.705341,0.004944483,n/a
98.245638,3,5776.77525,0.004998122,n/a
99.234886,2,5784.447566,0.00506936,n/a
98.25308,4,5792.292677,0.004948813,n/a
99.253238,2,5799.921376,0.004947766,n/a
98.252585,3,5803.928453,0.004952097,n/a
97.253955,4,5807.920501,0.004943016,n/a
97.253228,4,5815.764376,0.004947836,n/a
96.250361,6,5823.672474,0.004966833,n/a
99.254155,2,5827.85344,0.00494169,n/a
99.254029,3,5839.655616,0.004942528,n/a
-1.0,2,5843.591505,0.007661589,n/a
0.0,1,5847.450853,0.004932681,n/a
70.346817,2,5856.1197,0.196471004,n/a
99.252669,2,5859.634174,0.004951537,n/a
96.253945,6,5867.501463,0.004943087,n/a
98.253628,4,5879.549236,0.004945182,n/a
99.253365,3,5891.506249,0.004946928,n/a
97.254113,4,5898.60894,0.004941969,n/a
99.253091,2,5902.56134,0.004948744,n/a
97.252901,4,5905.907649,0.004950001,n/a
95.251415,7,5917.933269,0.004959849,n/a
0.0,1,5921.921756,0.005318624,n/a
-1.774063,4,5929.947267,0.006175157,n/a
-8.0,9,5933.951875,0.004787899,n/a
92.253923,9,5941.645739,0.004943227,n/a
94.253312,7,5945.70956,0.004947277,n/a
-3.89149,6,5953.620317,0.006986084,n/a
99.344862,3,5961.367702,0.004340705,n/a
99.254345,2,5965.2942,0.004940432,n/a
98.253281,4,5972.652088,0.004947486,n/a
99.254029,2,5980.707514,0.004942528,n/a
98.261018,3,5988.254936,0.004896223,n/a
97.422064,5,6000.554748,0.003829188,n/a
68.96385,6,6017.470452,0.192382775,n/a
91.253955,12,6028.760743,0.004943017,n/a
96.253302,7,6040.721324,0.004947347,n/a
96.252458,5,6044.288466,0.004952934,n/a
92.25385,10,6056.49654,0.004943715,n/a
96.372732,6,6064.125371,0.004156046,n/a
99.254029,2,6068.211581,0.004942528,n/a
86.252659,16,6079.885481,0.004951607,n/a
97.253238,5,6088.189871,0.004947766,n/a
98.253734,3,6095.651501,0.004944484,n/a
69.962364,3,6104.207506,0.192392622,n/a
98.252912,3,6107.701292,0.004949931,n/a
92.254018,9,6115.194618,0.004942598,n/a
99.253923,2,6122.968259,0.004943227,n/a
94.253765,8,6134.529095,0.004944274,n/a
93.253744,10,6146.101449,0.004944414,n/a
92.253555,9,6154.083079,0.004945671,n/a
98.254335,3,6158.038788,0.004940502,n/a
92.344714,11,6173.936073,0.004341684,n/a
-4.0,5,6177.999489,0.006358769,n/a
93.419239,10,6196.470515,0.003847906,n/a
99.253702,2,6200.30355,0.004944694,n/a
91.344229,13,6220.385174,0.004344896,n/a
97.251488,4,6227.291532,0.00495936,n/a
-3.0,4,6231.23578,0.00479195,n/a
97.338273,6,6243.258608,0.004384356,n/a
99.254103,2,6251.110987,0.004942039,n/a
96.253175,5,6259.093255,0.004948185,n/a
99.397493,5,6275.185963,0.003991988,n/a
-4.0,6,6282.766068,0.005263309,n/a
97.253428,5,6294.840144,0.004946509,n/a
97.260881,5,6302.271387,0.004897131,n/a
98.252901,3,6308.752629,0.004950001,n/a
99.254082,2,6312.550867,0.004942179,n/a
96.252005,5,6316.393636,0.004955937,n/a
95.254735,7,6323.857363,0.004937849,n/a
98.405979,5,6338.837519,0.003935765,n/a
91.253312,11,6347.006882,0.004947277,n/a
97.254039,4,6354.817781,0.004942458,n/a
97.254588,5,6362.493247,0.004938826,n/a
97.254493,5,6370.581784,0.004939455,n/a
98.253934,3,6374.542999,0.004943157,n/a
55.016746,21,6391.31128,0.185406677,n/a
-3.0,6,6403.548033,0.006427493,n/a
98.253354,3,6407.184241,0.004946998,n/a
96.238028,5,6415.111336,0.005048547,n/a
96.25385,6,6426.994863,0.004943716,n/a
91.252901,11,6438.281446,0.004950001,n/a
98.25133,3,6446.207085,0.004960408,n/a
93.253881,8,6453.854306,0.004943506,n/a
96.253955,6,6465.737075,0.004943017,n/a
96.253945,7,6481.276808,0.004943086,n/a
-2.714326,5,6489.065241,0.002864889,n/a
91.253028,10,6493.393296,0.004949163,n/a
99.346074,4,6504.903465,0.004332674,n/a
94.262124,8,6517.021722,0.00488889,n/a
99.254208,3,6524.655088,0.004941341,n/a
99.253576,2,6528.693622,0.004945531,n/a
98.253481,4,6536.283338,0.00494616,n/a
97.253681,5,6544.735416,0.004944832,n/a
0.466896,2,6551.903962,0.003339461,n/a
96.392591,7,6567.569828,0.004024464,n/a
96.253597,5,6571.482223,0.004945391,n/a
90.253502,12,6579.327714,0.00494602,n/a
0.0,1,6583.02603,0.005630953,n/a
99.422096,3,6591.06555,0.003828978,n/a
95.411407,8,6603.558647,0.003899797,n/a
-3.955464,8,6618.818139,0.004464185,n/a
96.245185,5,6626.649462,0.005001125,n/a
93.344018,9,6638.451483,0.004346292,n/a
83.396523,21,6658.90875,0.003998413,n/a
99.253028,2,6662.546521,0.004949163,n/a
96.33723,7,6674.393852,0.004391271,n/a
68.95547,4,6682.337493,0.192438298,n/a
98.253112,3,6685.780607,0.004948604,n/a
93.236731,11,6705.088097,0.005057138,n/a
98.253228,3,6712.376418,0.004947836,n/a
-1.0,2,6716.046297,0.005638845,n/a
94.25366,8,6728.512581,0.004944972,n/a
-5.0,6,6732.721922,0.005299277,n/a
97.253143,4,6736.46074,0.004948395,n/a
96.252195,6,6744.926826,0.004954681,n/a
87.345315,15,6756.898346,0.004337702,n/a
94.253628,7,6760.883358,0.004945182,n/a
97.252711,4,6768.939679,0.004951258,n/a
97.255315,4,6773.16242,0.004934008,n/a
97.253059,5,6784.561741,0.004948953,n/a
96.251067,6,6792.813708,0.004962154,n/a
-1.0,3,6800.700392,0.005653023,n/a
-1.0,2,6803.787973,0.004855785,n/a
98.252216,4,6812.37516,0.004954541,n/a
96.253101,6,6824.084552,0.004948674,n/a
-3.0,4,6827.93019,0.005632141,n/a
91.25385,12,6843.52403,0.004943716,n/a
-2.0,4,6851.599255,0.00485362,n/a
92.253544,10,6858.924952,0.004945741,n/a
99.253692,2,6866.057874,0.004944763,n/a
98.253122,3,6873.848547,0.004948534,n/a
99.253428,2,6881.650359,0.004946509,n/a
66.944517,6,6889.957735,0.192510864,n/a
99.250614,2,6897.281023,0.004965157,n/a
69.343265,4,6909.49953,0.19649454,n/a
0.0,1,6912.608058,0.008195874,n/a
90.25386,12,6925.046029,0.004943646,n/a
97.253797,4,6928.50199,0.004944064,n/a
97.253924,5,6936.848603,0.004943226,n/a
98.253333,4,6944.303873,0.004947138,n/a
99.253291,2,6951.572669,0.004947417,n/a
98.25269,3,6955.841607,0.004951398,n/a
99.253175,2,6959.72455,0.004948185,n/a
66.144157,14,6979.906566,0.17131124,n/a
67.344414,5,6988.677218,0.196486927,n/a
97.261165,4,6995.84451,0.004895246,n/a
-2.0,3,6999.687181,0.006364846,n/a
-0.936964,3,7007.910376,0.00488477,n/a
-8.776097,12,7019.680897,0.003376267,n/a
96.42159,7,7031.430487,0.003832331,n/a
97.24996,4,7039.542145,0.004969487,n/a
99.253871,2,7043.491535,0.004943576,n/a
99.23632,2,7047.558172,0.005059861,n/a
