#{"t_start": 1533593400.676169, "env_id": "HalideBlur-v4"}
r,l,t,best_exec,best_schedule
89.985835,12,6440.644939,0.000567181,n/a
98.178599,2,6447.567374,0.001018635,n/a
89.212495,17,6472.748463,0.000440419,n/a
-0.244216,3,6479.609413,0.000614604,n/a
-2.0,4,6486.57126,0.001195752,n/a
97.163863,3,6493.631278,0.001026876,n/a
98.168484,2,6500.704801,0.001024292,n/a
95.155745,5,6511.629283,0.001031416,n/a
98.17223,2,6518.325959,0.001022197,n/a
98.149126,2,6525.424037,0.001035118,n/a
98.159742,2,6532.16857,0.001029181,n/a
98.196208,2,6538.904737,0.001008787,n/a
98.975843,3,6549.72383,0.000572769,n/a
0.0,1,6553.17691,0.000933638,n/a
-4.834406,7,6560.17734,0.001090991,n/a
-5.824292,8,6566.91191,0.000855207,n/a
98.189088,2,6570.636698,0.001012769,n/a
96.156369,4,6577.549085,0.001031067,n/a
95.957612,6,6588.486336,0.000582965,n/a
96.963482,5,6595.244819,0.000579682,n/a
0.326564,2,6602.029027,0.00087141,n/a
96.214119,6,6612.487947,0.000439511,n/a
97.15662,3,6619.715721,0.001030927,n/a
98.159491,2,6626.3319,0.001029321,n/a
98.160616,2,6633.397145,0.001028692,n/a
94.191836,6,6636.930092,0.001011232,n/a
-0.499599,4,6647.933121,0.000661886,n/a
98.302981,2,6650.854481,0.000870362,n/a
-2.0,3,6654.293736,0.001243803,n/a
0.0,1,6658.036146,0.001026457,n/a
95.182398,7,6668.481449,0.000457251,n/a
90.390399,11,6675.537373,0.000569067,n/a
95.158367,5,6682.460115,0.00102995,n/a
96.132892,4,6689.004509,0.001044197,n/a
96.158368,4,6699.499888,0.001029949,n/a
98.155745,2,6706.395112,0.001031416,n/a
98.156995,2,6709.935321,0.001030717,n/a
96.165111,4,6713.436574,0.001026178,n/a
75.988957,30,6738.612691,0.000565435,n/a
98.158991,2,6745.71634,0.001029601,n/a
95.188964,5,6752.378845,0.001012838,n/a
98.13439,2,6755.862716,0.001043359,n/a
94.985211,7,6766.344402,0.00056753,n/a
97.154372,3,6769.884624,0.001032184,n/a
-5.0,6,6773.378905,0.001199454,n/a
98.153996,2,6780.60059,0.001032394,n/a
90.958236,11,6787.996484,0.000582616,n/a
47.326792,8,6794.665709,0.000850387,n/a
52.409088,3,6798.310983,0.000873086,n/a
98.158118,2,6801.671834,0.001030089,n/a
98.165487,2,6805.200299,0.001025968,n/a
-49.733145,55,6810.866615,0.017423444,n/a
-3.952492,7,6818.001177,0.00064275,n/a
30.108886,5,6832.803581,0.020049477,n/a
96.158867,4,6839.857905,0.00102967,n/a
-29.0,31,6843.566572,0.018560601,n/a
96.909157,5,6853.045486,0.000610064,n/a
-0.253208,3,6859.941084,0.000610204,n/a
98.156494,2,6867.031919,0.001030997,n/a
94.883805,10,6888.053194,0.000624242,n/a
96.989456,5,6898.233112,0.000565156,n/a
-7.849765,10,6905.151071,0.000855346,n/a
