#{"t_start": 1533146192.8327382, "env_id": "HalideInterpolate-v2"}
r,l,t,best_exec,best_schedule
75.823434,6,39680.379131,0.06748833,"interpolated[5].split(y, yi, 16); normalize.vectorize(x, 8); downsampled[1].parallel(c); normalize.parallel(y); interpolated[1].parallel(c); "
6.266616,9,39705.416649,0.290383994,n/a
64.073898,16,39742.227043,0.105134389,n/a
58.013691,25,39791.392865,0.101168871,n/a
54.051147,34,39840.068464,0.092434869,n/a
41.077717,18,39872.817581,0.168983011,n/a
62.454127,14,39897.915948,0.107113342,n/a
59.56895,24,39949.098418,0.109939749,n/a
29.718207,19,39980.568711,0.193321092,n/a
56.489846,18,40004.606207,0.106999291,n/a
47.376703,26,40060.736507,0.139290967,n/a
-1.762859,27,40128.014767,0.293002553,n/a
48.440706,9,40142.300025,0.151858767,n/a
64.675305,13,40167.360483,0.097739385,n/a
36.367236,47,40208.200027,0.104197748,n/a
63.676749,18,40240.244828,0.10001642,n/a
54.936711,21,40264.836526,0.105572433,n/a
46.975106,22,40318.367151,0.148767382,n/a
61.972865,12,40332.590157,0.095341664,n/a
60.804795,19,40369.499229,0.104647874,n/a
53.724134,12,40394.257671,0.138181608,n/a
61.996916,11,40412.568897,0.105250326,n/a
55.295854,28,40458.401983,0.1050371,n/a
61.356792,21,40507.882705,0.102716344,n/a
64.584445,15,40538.111795,0.10031115,n/a
53.963736,25,40579.592785,0.115065261,n/a
61.9679,22,40619.326182,0.099086762,n/a
40.084594,21,40651.715945,0.15938193,n/a
49.377132,13,40673.003705,0.148868722,n/a
58.941731,17,40699.731326,0.09001857,n/a
51.786244,10,40723.887376,0.14756241,n/a
61.821724,14,40747.123975,0.104397703,n/a
61.358532,14,40774.35754,0.10427597,n/a
59.937006,17,40804.026614,0.108365876,n/a
43.76512,14,40835.585592,0.173174187,n/a
43.095195,15,40871.819539,0.175313285,n/a
51.51748,4,40880.050632,0.149445261,n/a
62.249197,22,40917.823226,0.09499553,n/a
61.715845,22,40945.574751,0.090312462,n/a
57.279514,24,40978.936217,0.101284807,n/a
63.399335,8,40992.065736,0.107288294,n/a
59.435532,31,41071.10797,0.094400552,n/a
13.507419,17,41105.620026,0.260209137,n/a
